file_path,training,model,task,n_shots,datetime,filename
finetuning/hydranet/roads_nshot1000_frozen/roads/20251231_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251124_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251215_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251216_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251217_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251219_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251227_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251227,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251230_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot100_frozen/roads/20251231_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,100.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251124_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251215_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251216_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251217_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251219_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251227_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251227,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251230_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot5000_frozen/roads/20251231_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,5000.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251124_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251215_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251216_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251217_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251219_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251227_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251227,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251230_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot500_frozen/roads/20251231_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,500.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251124_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251215_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251216_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251217_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251219_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251227_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251227,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251230_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot50_frozen/roads/20251231_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,50.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/worldfloods_nshot1000_frozen/worldfloods/20251212_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,worldfloods,1000.0,20251212,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/worldfloods_nshot100_frozen/worldfloods/20251212_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,worldfloods,100.0,20251212,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/worldfloods_nshot5000_frozen/worldfloods/20251212_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,worldfloods,5000.0,20251212,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/worldfloods_nshot500_frozen/worldfloods/20251212_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,worldfloods,500.0,20251212,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/worldfloods_nshot50_frozen/worldfloods/20251212_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,worldfloods,50.0,20251212,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,1000.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,1000.0,20260108,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,100.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,100.0,20260108,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,5000.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,5000.0,20260108,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,500.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20260108_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,500.0,20260108,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/anomaly_detection_nshot50_unfrozen/anomaly_detection/20251215_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,anomaly_detection,50.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251214_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251215_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251216_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251216,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251217_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251219_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251219,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251227_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251227,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot1000_frozen/building/20251230_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,1000.0,20251230,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251214_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251215_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251216_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251216,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251217_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251219_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251219,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251227_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251227,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot100_frozen/building/20251230_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,100.0,20251230,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251214_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251215_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251216_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251216,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251217_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251219_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251219,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251227_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251227,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot5000_frozen/building/20251230_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,5000.0,20251230,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251214_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251215_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251216_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251216,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251217_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251219_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251219,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251227_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251227,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot500_frozen/building/20251230_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,500.0,20251230,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251214_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251215_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251216_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251216,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251217_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251219_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251219,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251227_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251227,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/building_nshot50_frozen/building/20251230_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,building,50.0,20251230,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot1000_frozen/clouds/20251214_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,1000.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot1000_frozen/clouds/20251215_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,1000.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot100_frozen/clouds/20251214_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,100.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot100_frozen/clouds/20251215_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,100.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot500_frozen/clouds/20251214_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,500.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot500_frozen/clouds/20251215_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,500.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot50_frozen/clouds/20251214_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,50.0,20251214,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/clouds_nshot50_frozen/clouds/20251215_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,clouds,50.0,20251215,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/fire_nshot1000_unfrozen/fire/20251217_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,fire,1000.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/fire_nshot100_unfrozen/fire/20251217_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,fire,100.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/fire_nshot5000_unfrozen/fire/20251217_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,fire,5000.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/fire_nshot500_unfrozen/fire/20251217_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,fire,500.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/fire_nshot50_unfrozen/fire/20251217_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,fire,50.0,20251217,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/roads_nshot1000_frozen/roads/20251212_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,roads,1000.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/roads_nshot100_frozen/roads/20251212_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,roads,100.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/roads_nshot5000_frozen/roads/20251212_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,roads,5000.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/roads_nshot500_frozen/roads/20251212_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,roads,500.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/roads_nshot50_frozen/roads/20251212_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,roads,50.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/worldfloods_nshot1000_frozen/worldfloods/20251212_PhiSatNetDownstream_unfrozen_1000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,worldfloods,1000.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/worldfloods_nshot100_frozen/worldfloods/20251212_PhiSatNetDownstream_unfrozen_100/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,worldfloods,100.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/worldfloods_nshot5000_frozen/worldfloods/20251212_PhiSatNetDownstream_unfrozen_5000/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,worldfloods,5000.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/worldfloods_nshot500_frozen/worldfloods/20251212_PhiSatNetDownstream_unfrozen_500/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,worldfloods,500.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
finetuning/phisatnet/worldfloods_nshot50_frozen/worldfloods/20251212_PhiSatNetDownstream_unfrozen_50/PhiSatNetDownstream_unfrozen_best.pt,finetuning,teacher,worldfloods,50.0,20251212,PhiSatNetDownstream_unfrozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_frozen_1000/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,1000.0,20251215,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_frozen_1000/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,1000.0,20260108,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_frozen_100/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,100.0,20251215,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_frozen_100/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,100.0,20260108,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_frozen_5000/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,5000.0,20251215,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_frozen_5000/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,5000.0,20260108,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_frozen_500/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,500.0,20251215,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_frozen_500/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,500.0,20260108,UNet_Myriad2_Downstream_frozen_best.pt
linear_probing/hydranet/anomaly_detection_nshot50_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_frozen_50/UNet_Myriad2_Downstream_frozen_best.pt,linear_probing,student,anomaly_detection,50.0,20251215,UNet_Myriad2_Downstream_frozen_best.pt
